,ride_id,travel_date,travel_time,travel_from,max_capacity,number_of_ticket,day
496,6648,2017-05-12,310,Keumbu,11,1,Friday
497,6649,2018-11-03,540,Kisii,11,8,Saturday
498,6650,2017-05-12,390,Keroka,11,1,Friday
499,6651,2017-05-12,428,Rongo,49,2,Friday
500,6652,2017-05-12,330,Keumbu,11,1,Friday
501,6653,2018-11-03,530,Kisii,11,8,Saturday
502,6654,2017-05-12,428,Awendo,49,2,Friday
503,6655,2017-05-12,424,Homa Bay,49,23,Friday
504,6661,2018-11-03,520,Kisii,11,7,Saturday
505,6664,2018-11-03,510,Kisii,11,10,Saturday
506,6665,2018-11-03,500,Kisii,11,6,Saturday
507,6666,2017-06-12,432,Migori,49,26,Monday
508,6667,2017-06-12,429,Homa Bay,49,15,Monday
509,6668,2018-11-03,490,Kisii,11,10,Saturday
510,6669,2018-11-03,480,Kisii,11,8,Saturday
511,6670,2017-06-12,424,Keroka,49,1,Monday
512,6671,2018-11-03,470,Kisii,11,11,Saturday
513,6672,2017-06-12,490,Keroka,11,10,Monday
514,6673,2017-06-12,434,Rongo,49,9,Monday
515,6674,2018-11-03,460,Kisii,11,9,Saturday
516,6675,2018-11-03,450,Kisii,11,8,Saturday
517,6676,2018-11-03,422,Kisii,49,1,Saturday
518,6677,2018-11-03,421,Kisii,49,12,Saturday
519,6678,2018-11-03,435,Kisii,49,2,Saturday
520,6679,2017-06-12,433,Rongo,49,2,Monday
521,6680,2017-06-12,550,Keroka,11,5,Monday
522,6681,2017-06-12,425,Rongo,49,10,Monday
523,6682,2017-06-12,540,Keroka,11,11,Monday
524,6683,2017-06-12,530,Keroka,11,4,Monday
525,6684,2017-06-12,520,Keroka,11,4,Monday
526,6685,2017-06-12,510,Keroka,11,5,Monday
527,6686,2017-06-12,422,Oyugis,49,4,Monday
528,6687,2018-11-03,440,Kisii,11,10,Saturday
529,6688,2018-11-03,418,Kisii,11,11,Saturday
530,6689,2017-06-12,424,Rongo,49,6,Monday
531,6690,2017-06-12,570,Kijauri,11,1,Monday
532,6691,2017-06-12,429,Rongo,49,5,Monday
533,6692,2018-11-03,410,Kisii,11,8,Saturday
534,6693,2017-06-12,480,Keroka,11,3,Monday
535,6694,2017-06-12,470,Keroka,11,4,Monday
536,6695,2017-06-12,460,Keroka,11,6,Monday
537,6696,2017-06-12,450,Keroka,11,5,Monday
538,6697,2017-06-12,450,Kijauri,11,3,Monday
539,6698,2017-06-12,440,Keroka,11,6,Monday
540,6699,2017-06-12,430,Keroka,11,6,Monday
541,6700,2017-06-12,420,Keroka,11,5,Monday
542,6701,2018-11-03,420,Kisii,11,1,Saturday
543,6702,2018-11-03,330,Kisii,11,1,Saturday
544,6703,2017-06-12,410,Keroka,11,9,Monday
545,6705,2017-06-12,390,Keroka,11,11,Monday
546,6706,2017-06-12,350,Keroka,11,11,Monday
547,6708,2017-06-12,380,Keroka,11,11,Monday
548,6709,2017-06-12,370,Keroka,11,11,Monday
549,6710,2017-06-12,360,Keroka,11,11,Monday
550,6711,2018-10-03,310,Kisii,11,1,Wednesday
551,6712,2018-10-03,300,Kisii,11,5,Wednesday
552,6714,2017-06-12,470,Kijauri,11,2,Monday
553,6715,2017-06-12,340,Keroka,11,11,Monday
554,6719,2018-10-03,426,Kisii,49,2,Wednesday
555,6720,2017-06-12,330,Keroka,11,11,Monday
556,6721,2018-10-03,652,Kisii,11,4,Wednesday
557,6722,2018-10-03,590,Kisii,11,1,Wednesday
558,6723,2018-10-03,350,Kisii,11,1,Wednesday
559,6724,2018-10-03,550,Kisii,11,1,Wednesday
560,6725,2017-06-12,320,Keroka,11,11,Monday
561,6726,2018-10-03,340,Kisii,11,1,Wednesday
562,6727,2018-10-03,330,Kisii,11,1,Wednesday
563,6730,2017-06-12,310,Keroka,11,11,Monday
564,6731,2018-09-03,300,Kisii,11,6,Monday
565,6732,2017-06-12,432,Rongo,49,1,Monday
566,6733,2017-06-12,300,Keroka,11,8,Monday
567,6737,2017-06-12,420,Rongo,49,3,Monday
568,6741,2017-06-12,427,Keroka,49,4,Monday
569,6742,2017-06-12,426,Keroka,49,1,Monday
570,6743,2017-06-12,431,Rongo,49,1,Monday
571,6744,2017-06-12,420,Kijauri,11,3,Monday
572,6746,2018-09-03,424,Kisii,49,3,Monday
573,6747,2017-06-12,435,Migori,49,33,Monday
574,6748,2017-06-12,530,Kijauri,11,1,Monday
575,6749,2017-06-12,424,Homa Bay,49,26,Monday
576,6750,2017-06-12,427,Keumbu,49,1,Monday
577,6752,2018-09-03,664,Kisii,11,1,Monday
578,6753,2017-06-12,426,Kijauri,49,6,Monday
579,6754,2018-09-03,654,Kisii,11,7,Monday
580,6760,2018-09-03,653,Kisii,11,8,Monday
581,6762,2018-09-03,652,Kisii,11,8,Monday
582,6764,2017-06-12,370,Kijauri,11,1,Monday
583,6765,2017-06-12,300,Kijauri,11,1,Monday
584,6766,2018-09-03,651,Kisii,11,10,Monday
585,6767,2017-07-12,431,Rongo,49,1,Wednesday
586,6768,2017-07-12,430,Rongo,49,7,Wednesday
587,6769,2017-07-12,420,Rongo,49,3,Wednesday
588,6770,2017-07-12,425,Rongo,49,19,Wednesday
589,6771,2018-09-03,650,Kisii,11,8,Monday
590,6772,2017-07-12,428,Migori,49,5,Wednesday
591,6773,2017-07-12,426,Keroka,49,1,Wednesday
592,6774,2017-07-12,424,Rongo,49,8,Wednesday
593,6775,2018-09-03,640,Kisii,11,10,Monday
594,6776,2017-07-12,428,Rongo,49,2,Wednesday
595,6777,2017-07-12,434,Rongo,49,9,Wednesday
596,6778,2017-07-12,432,Migori,49,33,Wednesday
597,6779,2017-07-12,429,Homa Bay,49,16,Wednesday
598,6780,2018-09-03,426,Kisii,49,17,Monday
599,6781,2018-09-03,630,Kisii,11,10,Monday
600,6782,2017-07-12,433,Rongo,49,1,Wednesday
601,6783,2018-09-03,620,Kisii,11,10,Monday
602,6784,2018-09-03,610,Kisii,11,11,Monday
603,6785,2018-09-03,600,Kisii,11,11,Monday
604,6786,2017-07-12,426,Kijauri,49,7,Wednesday
605,6787,2018-09-03,428,Kisii,49,7,Monday
606,6788,2018-09-03,590,Kisii,11,10,Monday
607,6789,2018-09-03,580,Kisii,11,11,Monday
608,6790,2018-09-03,570,Kisii,11,8,Monday
609,6791,2018-09-03,560,Kisii,11,9,Monday
610,6792,2018-09-03,550,Kisii,11,11,Monday
611,6794,2018-09-03,540,Kisii,11,11,Monday
612,6795,2018-09-03,530,Kisii,11,7,Monday
613,6796,2018-09-03,520,Kisii,11,5,Monday
614,6797,2018-09-03,510,Kisii,11,2,Monday
615,6798,2018-09-03,500,Kisii,11,7,Monday
616,6799,2018-09-03,490,Kisii,11,11,Monday
617,6800,2018-09-03,480,Kisii,11,11,Monday
618,6801,2017-07-12,370,Keroka,11,6,Wednesday
619,6802,2017-07-12,360,Keroka,11,11,Wednesday
620,6803,2017-07-12,350,Keroka,11,11,Wednesday
621,6804,2017-07-12,340,Keroka,11,11,Wednesday
622,6805,2018-09-03,470,Kisii,11,10,Monday
623,6806,2017-07-12,435,Migori,49,31,Wednesday
624,6807,2018-09-03,423,Kisii,49,11,Monday
625,6808,2018-09-03,460,Kisii,11,11,Monday
626,6809,2018-09-03,450,Kisii,11,10,Monday
627,6810,2017-07-12,530,Kijauri,11,2,Wednesday
628,6811,2018-09-03,440,Kisii,11,10,Monday
629,6812,2018-09-03,418,Kisii,11,8,Monday
630,6813,2018-09-03,420,Kisii,11,9,Monday
631,6814,2018-09-03,410,Kisii,11,9,Monday
632,6815,2017-07-12,490,Kijauri,11,1,Wednesday
633,6816,2018-09-03,400,Kisii,11,8,Monday
634,6817,2017-07-12,440,Kijauri,11,2,Wednesday
635,6818,2018-09-03,390,Kisii,11,1,Monday
636,6821,2017-07-12,330,Keroka,11,11,Wednesday
637,6822,2017-07-12,424,Kijauri,49,1,Wednesday
638,6823,2018-08-03,310,Kisii,11,9,Friday
639,6824,2017-07-12,320,Keroka,11,11,Wednesday
640,6825,2018-08-03,300,Kisii,11,5,Friday
641,6826,2017-07-12,310,Keroka,11,11,Wednesday
642,6828,2017-07-12,300,Keroka,11,10,Wednesday
643,6835,2018-08-03,424,Kisii,49,3,Friday
644,6836,2018-08-03,426,Kisii,49,22,Friday
645,6837,2018-08-03,580,Kisii,11,8,Friday
646,6838,2017-07-12,390,Keroka,11,1,Wednesday
647,6839,2018-08-03,590,Kisii,11,1,Friday
648,6840,2017-07-12,435,Rongo,49,1,Wednesday
649,6841,2017-07-12,410,Kijauri,11,4,Wednesday
650,6842,2017-07-12,432,Rongo,49,1,Wednesday
651,6843,2018-08-03,570,Kisii,11,11,Friday
652,6844,2017-07-12,429,Rongo,49,2,Wednesday
653,6845,2018-08-03,560,Kisii,11,8,Friday
654,6846,2018-08-03,550,Kisii,11,11,Friday
655,6847,2017-07-12,390,Keumbu,11,1,Wednesday
656,6848,2018-08-03,500,Kisii,11,10,Friday
657,6849,2018-08-03,540,Kisii,11,9,Friday
658,6850,2018-08-03,427,Kisii,49,1,Friday
659,6851,2018-08-03,530,Kisii,11,10,Friday
660,6852,2017-07-12,424,Homa Bay,49,28,Wednesday
661,6853,2018-08-03,520,Kisii,11,11,Friday
662,6854,2018-08-03,510,Kisii,11,11,Friday
663,6859,2018-08-03,490,Kisii,11,9,Friday
664,6860,2018-08-03,480,Kisii,11,7,Friday
665,6862,2017-07-12,430,Kijauri,11,2,Wednesday
666,6863,2017-07-12,1146,Kijauri,49,3,Wednesday
667,6864,2017-07-12,427,Kijauri,49,3,Wednesday
668,6865,2017-08-12,421,Keroka,49,1,Saturday
669,6866,2017-08-12,430,Rongo,49,2,Saturday
670,6867,2017-08-12,426,Kijauri,49,1,Saturday
671,6868,2017-08-12,433,Rongo,49,3,Saturday
672,6869,2017-08-12,659,Kijauri,11,4,Saturday
673,6870,2017-08-12,425,Rongo,49,26,Saturday
674,6871,2017-08-12,429,Homa Bay,49,36,Saturday
675,6872,2017-08-12,420,Rongo,49,4,Saturday
676,6873,2017-08-12,432,Migori,49,33,Saturday
677,6874,2017-08-12,660,Kijauri,11,1,Saturday
678,6875,2017-08-12,430,Homa Bay,49,10,Saturday
679,6876,2017-08-12,434,Rongo,49,26,Saturday
680,6877,2018-08-03,470,Kisii,11,1,Friday
681,6878,2018-08-03,460,Kisii,11,10,Friday
682,6879,2018-08-03,450,Kisii,11,11,Friday
683,6880,2017-08-12,429,Rongo,49,1,Saturday
684,6881,2018-08-03,440,Kisii,11,9,Friday
685,6882,2018-08-03,418,Kisii,11,11,Friday
686,6883,2018-08-03,423,Kisii,49,13,Friday
687,6884,2018-08-03,420,Kisii,11,8,Friday
688,6885,2017-08-12,410,Keumbu,11,1,Saturday
689,6886,2017-08-12,640,Keroka,11,5,Saturday
690,6887,2017-08-12,310,Keumbu,11,1,Saturday
691,6888,2018-08-03,410,Kisii,11,9,Friday
692,6889,2018-08-03,422,Kisii,49,9,Friday
693,6890,2018-08-03,400,Kisii,11,7,Friday
694,6891,2017-08-12,652,Keroka,11,1,Saturday
695,6892,2017-08-12,428,Rongo,49,2,Saturday
696,6893,2017-08-12,426,Keroka,49,4,Saturday
697,6894,2018-08-03,390,Kisii,11,7,Friday
698,6895,2018-08-03,380,Kisii,11,9,Friday
699,6896,2017-08-12,427,Keroka,49,1,Saturday
700,6897,2018-08-03,370,Kisii,11,8,Friday
701,6904,2018-07-03,426,Kisii,49,16,Tuesday
702,6905,2018-07-03,490,Kisii,11,10,Tuesday
703,6906,2018-07-03,500,Kisii,11,9,Tuesday
704,6907,2018-07-03,630,Kisii,11,7,Tuesday
705,6908,2018-07-03,620,Kisii,11,9,Tuesday
706,6909,2018-07-03,610,Kisii,11,7,Tuesday
707,6910,2018-07-03,600,Kisii,11,9,Tuesday
708,6911,2018-07-03,590,Kisii,11,9,Tuesday
709,6912,2018-07-03,580,Kisii,11,5,Tuesday
710,6913,2018-07-03,570,Kisii,11,5,Tuesday
711,6914,2018-07-03,560,Kisii,11,5,Tuesday
712,6915,2018-07-03,427,Kisii,49,1,Tuesday
713,6916,2018-07-03,550,Kisii,11,11,Tuesday
714,6917,2018-07-03,540,Kisii,11,11,Tuesday
715,6918,2018-07-03,530,Kisii,11,10,Tuesday
716,6919,2018-07-03,520,Kisii,11,11,Tuesday
717,6920,2018-07-03,510,Kisii,11,6,Tuesday
718,6921,2018-07-03,1146,Kisii,49,3,Tuesday
719,6922,2018-07-03,480,Kisii,11,9,Tuesday
720,6923,2018-07-03,1145,Kisii,49,19,Tuesday
721,6924,2018-07-03,460,Kisii,11,9,Tuesday
722,6925,2018-07-03,470,Kisii,11,11,Tuesday
723,6926,2018-07-03,450,Kisii,11,8,Tuesday
724,6927,2018-07-03,428,Kisii,49,6,Tuesday
725,6928,2018-07-03,440,Kisii,11,10,Tuesday
726,6929,2018-07-03,418,Kisii,11,7,Tuesday
727,6930,2018-07-03,424,Kisii,49,6,Tuesday
728,6931,2018-07-03,420,Kisii,11,10,Tuesday
729,6932,2018-07-03,423,Kisii,49,1,Tuesday
730,6933,2018-07-03,410,Kisii,11,6,Tuesday
731,6934,2018-07-03,400,Kisii,11,11,Tuesday
732,6935,2017-08-12,427,Kijauri,49,1,Saturday
733,6936,2017-08-12,432,Rongo,49,1,Saturday
734,6937,2018-07-03,390,Kisii,11,8,Tuesday
735,6938,2018-07-03,380,Kisii,11,1,Tuesday
736,6939,2018-07-03,300,Kisii,11,1,Tuesday
737,6943,2017-08-12,428,Migori,49,1,Saturday
738,6944,2017-08-12,300,Keumbu,11,1,Saturday
739,6947,2018-06-03,580,Kisii,11,10,Sunday
740,6948,2017-08-12,424,Homa Bay,49,30,Saturday
741,6949,2018-06-03,424,Kisii,49,8,Sunday
742,6950,2018-06-03,390,Kisii,11,4,Sunday
743,6951,2017-08-12,390,Keroka,11,1,Saturday
744,6952,2017-08-12,435,Migori,49,25,Saturday
745,6953,2018-06-03,426,Kisii,49,8,Sunday
746,6954,2017-08-12,390,Kijauri,11,1,Saturday
747,6955,2017-08-12,370,Kijauri,11,4,Saturday
748,6956,2017-08-12,424,Rongo,49,5,Saturday
749,6957,2018-06-03,570,Kisii,11,9,Sunday
750,6958,2018-06-03,610,Kisii,11,1,Sunday
751,6959,2018-06-03,600,Kisii,11,6,Sunday
752,6965,2018-06-03,590,Kisii,11,11,Sunday
753,6966,2017-08-12,400,Kijauri,11,1,Saturday
754,6967,2018-06-03,427,Kisii,49,1,Sunday
755,6968,2017-09-12,420,Rongo,49,6,Tuesday
756,6969,2017-09-12,434,Rongo,49,7,Tuesday
757,6970,2017-09-12,425,Rongo,49,6,Tuesday
758,6971,2018-06-03,560,Kisii,11,10,Sunday
759,6972,2017-09-12,432,Migori,49,41,Tuesday
760,6973,2018-06-03,550,Kisii,11,11,Sunday
761,6974,2017-09-12,426,Kijauri,49,5,Tuesday
762,6975,2017-09-12,427,Keroka,49,4,Tuesday
763,6976,2018-06-03,540,Kisii,11,8,Sunday
764,6977,2018-06-03,530,Kisii,11,11,Sunday
765,6978,2017-09-12,300,Keroka,11,1,Tuesday
766,6979,2017-09-12,426,Keroka,49,2,Tuesday
767,6980,2018-06-03,520,Kisii,11,9,Sunday
768,6981,2018-06-03,510,Kisii,11,11,Sunday
769,6982,2017-09-12,590,Kijauri,11,2,Tuesday
770,6983,2017-09-12,435,Migori,49,13,Tuesday
771,6984,2018-06-03,500,Kisii,11,10,Sunday
772,6985,2017-09-12,424,Rongo,49,14,Tuesday
773,6986,2018-06-03,490,Kisii,11,11,Sunday
774,6987,2018-06-03,480,Kisii,11,11,Sunday
775,6988,2018-06-03,470,Kisii,11,11,Sunday
776,6989,2018-06-03,460,Kisii,11,11,Sunday
777,6990,2017-09-12,310,Keroka,11,7,Tuesday
778,6992,2017-09-12,520,Kijauri,11,1,Tuesday
779,6993,2017-09-12,510,Kijauri,11,1,Tuesday
780,6994,2017-09-12,429,Rongo,49,3,Tuesday
781,6995,2018-06-03,450,Kisii,11,11,Sunday
782,6996,2017-09-12,1146,Kijauri,49,3,Tuesday
783,6997,2018-06-03,440,Kisii,11,11,Sunday
784,6998,2018-06-03,418,Kisii,11,11,Sunday
785,6999,2017-09-12,1145,Kijauri,49,1,Tuesday
786,7000,2018-06-03,425,Kisii,49,1,Sunday
787,7001,2018-06-03,435,Kisii,49,19,Sunday
788,7002,2017-09-12,428,Rongo,49,2,Tuesday
789,7003,2017-09-12,429,Homa Bay,49,11,Tuesday
790,7004,2017-09-12,400,Kijauri,11,1,Tuesday
791,7005,2017-09-12,370,Kijauri,11,1,Tuesday
792,7006,2017-09-12,390,Keroka,11,1,Tuesday
793,7007,2017-09-12,424,Homa Bay,49,18,Tuesday
794,7010,2018-06-03,420,Kisii,11,10,Sunday
795,7015,2017-09-12,430,Rongo,49,1,Tuesday
796,7016,2017-09-12,330,Kijauri,11,2,Tuesday
797,7017,2017-09-12,422,Kijauri,49,1,Tuesday
798,7018,2017-10-12,424,Rongo,49,32,Thursday
799,7019,2017-10-12,420,Keroka,11,7,Thursday
800,7020,2017-10-12,410,Keroka,11,7,Thursday
801,7021,2017-10-12,425,Rongo,49,3,Thursday
802,7022,2018-06-03,410,Kisii,11,10,Sunday
803,7023,2017-10-12,400,Keroka,11,8,Thursday
804,7024,2017-10-12,390,Keroka,11,11,Thursday
805,7025,2018-06-03,400,Kisii,11,10,Sunday
806,7026,2017-10-12,370,Keroka,11,3,Thursday
807,7027,2017-10-12,380,Keroka,11,11,Thursday
808,7028,2017-10-12,432,Migori,49,28,Thursday
809,7029,2017-10-12,429,Homa Bay,49,20,Thursday
810,7030,2017-10-12,360,Keroka,11,11,Thursday
811,7031,2017-10-12,350,Keroka,11,11,Thursday
812,7032,2017-10-12,340,Keroka,11,5,Thursday
813,7033,2017-10-12,330,Keroka,11,6,Thursday
814,7034,2017-10-12,320,Keroka,11,10,Thursday
815,7035,2017-10-12,310,Keroka,11,10,Thursday
816,7036,2018-06-03,300,Kisii,11,1,Sunday
817,7037,2017-10-12,300,Keroka,11,8,Thursday
818,7045,2018-05-03,426,Kisii,49,21,Thursday
819,7046,2018-05-03,422,Kisii,49,17,Thursday
820,7047,2018-05-03,654,Kisii,11,1,Thursday
821,7048,2018-05-03,653,Kisii,11,8,Thursday
822,7049,2018-05-03,570,Kisii,11,11,Thursday
823,7050,2018-05-03,427,Kisii,49,19,Thursday
824,7051,2017-10-12,434,Rongo,49,8,Thursday
825,7052,2018-05-03,652,Kisii,11,10,Thursday
826,7053,2018-05-03,651,Kisii,11,9,Thursday
827,7054,2017-10-12,429,Rongo,49,1,Thursday
828,7055,2018-05-03,650,Kisii,11,11,Thursday
829,7056,2018-05-03,640,Kisii,11,11,Thursday
830,7057,2018-05-03,630,Kisii,11,1,Thursday
831,7058,2018-05-03,620,Kisii,11,2,Thursday
832,7059,2018-05-03,610,Kisii,11,8,Thursday
833,7060,2018-05-03,600,Kisii,11,11,Thursday
834,7061,2018-05-03,590,Kisii,11,9,Thursday
835,7062,2018-05-03,580,Kisii,11,11,Thursday
836,7063,2018-05-03,560,Kisii,11,7,Thursday
837,7064,2018-05-03,550,Kisii,11,9,Thursday
838,7065,2018-05-03,540,Kisii,11,10,Thursday
839,7066,2018-05-03,530,Kisii,11,9,Thursday
840,7067,2018-05-03,428,Kisii,49,9,Thursday
841,7068,2018-05-03,520,Kisii,11,8,Thursday
842,7069,2018-05-03,424,Kisii,49,2,Thursday
843,7070,2018-05-03,510,Kisii,11,6,Thursday
844,7071,2018-05-03,500,Kisii,11,10,Thursday
845,7072,2018-05-03,490,Kisii,11,6,Thursday
846,7073,2018-05-03,421,Kisii,49,19,Thursday
847,7074,2018-05-03,480,Kisii,11,9,Thursday
848,7075,2018-05-03,470,Kisii,11,9,Thursday
849,7076,2018-05-03,460,Kisii,11,8,Thursday
850,7077,2018-05-03,450,Kisii,11,10,Thursday
851,7078,2018-05-03,440,Kisii,11,5,Thursday
852,7079,2018-05-03,300,Kisii,11,3,Thursday
853,7082,2018-04-03,390,Kisii,11,3,Tuesday
854,7083,2017-10-12,300,Kijauri,11,2,Thursday
855,7091,2017-10-12,433,Migori,49,1,Thursday
856,7095,2018-04-03,418,Kisii,11,11,Tuesday
857,7096,2018-04-03,1143,Kisii,49,1,Tuesday
858,7097,2018-04-03,652,Kisii,11,8,Tuesday
859,7098,2017-10-12,427,Kijauri,49,1,Thursday
860,7099,2018-04-03,380,Kisii,11,1,Tuesday
861,7100,2018-04-03,667,Kisii,11,5,Tuesday
862,7101,2018-04-03,666,Kisii,11,9,Tuesday
863,7102,2017-10-12,410,Kijauri,11,1,Thursday
864,7103,2018-04-03,665,Kisii,11,11,Tuesday
865,7104,2017-10-12,435,Rongo,49,1,Thursday
866,7105,2018-04-03,664,Kisii,11,11,Tuesday
867,7106,2018-04-03,427,Kisii,49,1,Tuesday
868,7107,2018-04-03,480,Kisii,11,9,Tuesday
869,7108,2018-04-03,663,Kisii,11,10,Tuesday
870,7109,2018-04-03,1144,Kisii,49,40,Tuesday
871,7110,2017-10-12,435,Migori,49,35,Thursday
872,7111,2017-10-12,426,Keroka,49,1,Thursday
873,7112,2017-10-12,420,Migori,49,3,Thursday
874,7113,2017-10-12,424,Homa Bay,49,8,Thursday
875,7114,2017-10-12,426,Kijauri,49,1,Thursday
876,7115,2017-10-12,330,Kijauri,11,4,Thursday
877,7120,2017-10-12,431,Rongo,49,2,Thursday
878,7121,2018-04-03,662,Kisii,11,8,Tuesday
879,7122,2018-04-03,661,Kisii,11,11,Tuesday
880,7123,2018-04-03,660,Kisii,11,8,Tuesday
881,7124,2018-04-03,659,Kisii,11,6,Tuesday
882,7125,2017-11-12,434,Rongo,49,10,Sunday
883,7126,2018-04-03,658,Kisii,11,10,Tuesday
884,7127,2018-04-03,657,Kisii,11,9,Tuesday
885,7128,2018-04-03,656,Kisii,11,10,Tuesday
886,7129,2017-11-12,424,Rongo,49,19,Sunday
887,7130,2018-04-03,655,Kisii,11,11,Tuesday
888,7131,2017-11-12,432,Migori,49,37,Sunday
889,7132,2017-11-12,429,Homa Bay,49,24,Sunday
890,7133,2017-11-12,340,Kijauri,11,1,Sunday
891,7135,2017-11-12,610,Keroka,11,1,Sunday
892,7136,2018-04-03,654,Kisii,11,10,Tuesday
893,7137,2017-11-12,425,Rongo,49,6,Sunday
894,7138,2018-04-03,653,Kisii,11,11,Tuesday
895,7139,2018-04-03,651,Kisii,11,11,Tuesday
896,7140,2018-04-03,630,Kisii,11,5,Tuesday
897,7141,2018-04-03,650,Kisii,11,6,Tuesday
898,7142,2018-04-03,640,Kisii,11,11,Tuesday
899,7143,2017-11-12,424,Keroka,49,1,Sunday
900,7144,2017-11-12,435,Migori,49,23,Sunday
901,7145,2017-11-12,520,Kijauri,11,1,Sunday
902,7146,2017-11-12,426,Kijauri,49,2,Sunday
903,7147,2017-11-12,427,Kijauri,49,1,Sunday
904,7148,2017-11-12,400,Kijauri,11,1,Sunday
905,7149,2017-11-12,424,Homa Bay,49,16,Sunday
906,7150,2018-04-03,620,Kisii,11,7,Tuesday
907,7151,2018-04-03,610,Kisii,11,11,Tuesday
908,7152,2017-11-12,430,Rongo,49,1,Sunday
909,7158,2018-04-03,421,Kisii,49,6,Tuesday
910,7159,2017-12-12,434,Rongo,49,18,Tuesday
911,7160,2017-12-12,424,Rongo,49,13,Tuesday
912,7161,2017-12-12,424,Kijauri,49,1,Tuesday
913,7162,2017-12-12,432,Migori,49,44,Tuesday
914,7163,2017-12-12,429,Homa Bay,49,23,Tuesday
915,7164,2017-12-12,430,Homa Bay,49,7,Tuesday
916,7165,2017-12-12,433,Rongo,49,2,Tuesday
917,7166,2018-04-03,590,Kisii,11,8,Tuesday
918,7167,2018-04-03,600,Kisii,11,9,Tuesday
919,7168,2018-04-03,423,Kisii,49,14,Tuesday
920,7169,2018-04-03,580,Kisii,11,4,Tuesday
921,7170,2018-04-03,570,Kisii,11,7,Tuesday
922,7171,2018-04-03,560,Kisii,11,8,Tuesday
923,7172,2018-04-03,550,Kisii,11,6,Tuesday
924,7173,2018-04-03,540,Kisii,11,10,Tuesday
925,7175,2018-04-03,530,Kisii,11,6,Tuesday
926,7176,2018-04-03,422,Kisii,49,16,Tuesday
927,7177,2018-04-03,520,Kisii,11,11,Tuesday
928,7178,2018-04-03,510,Kisii,11,11,Tuesday
929,7179,2018-04-03,500,Kisii,11,8,Tuesday
930,7180,2018-04-03,490,Kisii,11,9,Tuesday
931,7181,2018-04-03,300,Kisii,11,1,Tuesday
932,7184,2017-12-12,424,Keroka,49,1,Tuesday
933,7188,2018-03-03,422,Kisii,49,1,Saturday
934,7189,2018-03-03,426,Kisii,49,4,Saturday
935,7190,2018-03-03,654,Kisii,11,2,Saturday
936,7192,2018-03-03,427,Kisii,49,1,Saturday
937,7193,2018-03-03,350,Kisii,11,1,Saturday
938,7194,2018-03-03,340,Kisii,11,1,Saturday
939,7196,2018-03-03,300,Kisii,11,1,Saturday
940,7199,2018-02-03,320,Kisii,11,1,Saturday
941,7200,2018-02-03,310,Kisii,11,2,Saturday
942,7201,2017-12-12,425,Rongo,49,2,Tuesday
943,7206,2018-02-03,424,Kisii,49,3,Saturday
944,7207,2018-02-03,659,Kisii,11,1,Saturday
945,7208,2018-02-03,658,Kisii,11,4,Saturday
946,7209,2018-02-03,426,Kisii,49,10,Saturday
947,7210,2017-12-12,426,Kijauri,49,1,Tuesday
948,7211,2018-02-03,434,Kisii,49,3,Saturday
949,7212,2018-02-03,657,Kisii,11,11,Saturday
950,7213,2017-12-12,350,Kijauri,11,2,Tuesday
951,7214,2018-02-03,656,Kisii,11,8,Saturday
952,7215,2017-12-12,435,Migori,49,18,Tuesday
953,7216,2017-12-12,340,Kijauri,11,1,Tuesday
954,7217,2017-12-12,424,Homa Bay,49,20,Tuesday
955,7218,2018-02-03,655,Kisii,11,10,Saturday
956,7219,2018-02-03,654,Kisii,11,10,Saturday
957,7220,2018-02-03,653,Kisii,11,10,Saturday
958,7221,2018-02-03,652,Kisii,11,10,Saturday
959,7222,2018-02-03,640,Kisii,11,11,Saturday
960,7223,2017-12-12,300,Keumbu,11,1,Tuesday
961,7226,2018-02-03,650,Kisii,11,1,Saturday
962,7229,2018-02-03,630,Kisii,11,11,Saturday
963,7230,2017-12-13,424,Rongo,49,13,Wednesday
964,7231,2017-12-13,434,Rongo,49,21,Wednesday
965,7232,2017-12-13,432,Migori,49,45,Wednesday
966,7233,2017-12-13,429,Homa Bay,49,26,Wednesday
967,7234,2017-12-13,433,Migori,49,1,Wednesday
968,7235,2018-02-03,620,Kisii,11,9,Saturday
969,7236,2018-02-03,610,Kisii,11,10,Saturday
970,7237,2018-02-03,600,Kisii,11,8,Saturday
971,7238,2018-02-03,590,Kisii,11,9,Saturday
972,7239,2018-02-03,580,Kisii,11,9,Saturday
973,7240,2018-02-03,570,Kisii,11,11,Saturday
974,7241,2018-02-03,560,Kisii,11,10,Saturday
975,7242,2017-12-13,428,Migori,49,4,Wednesday
976,7243,2017-12-13,433,Rongo,49,2,Wednesday
977,7244,2017-12-13,435,Migori,49,28,Wednesday
978,7245,2018-02-03,550,Kisii,11,11,Saturday
979,7246,2018-02-03,540,Kisii,11,9,Saturday
980,7247,2018-02-03,530,Kisii,11,11,Saturday
981,7248,2018-02-03,520,Kisii,11,11,Saturday
982,7249,2017-12-13,430,Homa Bay,49,1,Wednesday
983,7250,2018-02-03,425,Kisii,49,20,Saturday
984,7251,2018-02-03,510,Kisii,11,11,Saturday
985,7252,2017-12-13,310,Keroka,11,4,Wednesday
986,7253,2017-12-13,310,Keumbu,11,2,Wednesday
987,7254,2018-02-03,500,Kisii,11,10,Saturday
988,7255,2017-12-13,428,Rongo,49,1,Wednesday
